,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),soil_temperature_level_4 (degC)
2021-01-12 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.16,0.0,4.49
2021-01-12 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.72,0.0,4.48
2021-01-12 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.74,0.0,4.48
2021-01-12 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.47,0.0,4.47
2021-01-12 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.59,0.0,4.47
2021-01-12 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.54,0.0,4.47
2021-01-12 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.08,0.0,4.46
2021-01-12 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.81,0.0,4.46
2021-01-12 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.99,0.0,4.45
2021-01-12 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.02,0.17,4.45
2021-01-12 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.03,43.42,4.45
2021-01-12 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.2,145.07,4.44
2021-01-12 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.94,246.41,4.44
2021-01-12 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.76,345.06,4.44
2021-01-12 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.27,379.85,4.43
2021-01-12 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.74,326.32,4.43
2021-01-12 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.67,211.35,4.42
2021-01-12 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.26,108.0,4.42
2021-01-12 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.01,23.83,4.42
2021-01-13 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.1,0.0,4.41
2021-01-13 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.04,0.0,4.41
2021-01-13 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.29,0.0,4.41
2021-01-13 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.31,0.0,4.4
2021-01-13 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.33,0.0,4.4
2021-01-13 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.33,0.0,4.39
2021-01-13 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.13,0.0,4.39
2021-01-13 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.26,0.0,4.38
2021-01-13 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.23,0.0,4.38
2021-01-13 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.04,0.0,4.38
2021-01-13 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.72,0.0,4.37
2021-01-13 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.59,0.0,4.37
2021-01-13 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.7,0.0,4.36
2021-01-13 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.86,0.0,4.36
2021-01-13 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.13,0.27,4.36
2021-01-13 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.89,47.95,4.35
2021-01-13 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.9,125.29,4.35
2021-01-13 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.43,143.02,4.34
2021-01-13 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.55,206.74,4.34
2021-01-13 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.13,251.2,4.34
2021-01-13 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.74,118.97,4.33
2021-01-13 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.66,215.53,4.33
2021-01-13 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.85,160.95,4.32
2021-01-13 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.71,32.02,4.32
2021-01-14 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.11,0.0,4.32
2021-01-14 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.43,0.0,4.31
2021-01-14 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.12,0.0,4.31
2021-01-14 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.72,0.0,4.31
2021-01-14 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.49,0.0,4.3
2021-01-14 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.45,0.0,4.3
2021-01-14 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.15,0.0,4.3
2021-01-14 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.12,0.0,4.29
2021-01-14 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.64,0.0,4.29
2021-01-14 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.66,0.0,4.28
2021-01-14 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.33,0.0,4.28
2021-01-14 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.05,0.0,4.28
2021-01-14 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.09,0.0,4.27
2021-01-14 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.04,0.0,4.27
2021-01-14 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.16,0.15,4.27
2021-01-14 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.25,14.47,4.26
2021-01-14 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.31,32.64,4.26
2021-01-14 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.41,49.37,4.25
2021-01-14 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.66,76.05,4.25
2021-01-14 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.84,91.2,4.25
2021-01-14 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.22,61.15,4.24
2021-01-14 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.37,71.41,4.24
2021-01-14 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.01,62.99,4.23
2021-01-14 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.71,18.74,4.23
2021-01-15 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.49,0.0,4.23
2021-01-15 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.52,0.0,4.22
2021-01-15 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.5,0.0,4.22
2021-01-15 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.29,0.0,4.22
2021-01-15 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.32,0.0,4.21
2021-01-15 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.34,0.0,4.21
2021-01-15 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.56,0.0,4.21
2021-01-15 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.89,0.0,4.2
2021-01-15 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.93,0.0,4.2
2021-01-15 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.04,0.0,4.19
2021-01-15 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.17,0.0,4.19
2021-01-15 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.27,0.0,4.19
2021-01-15 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.28,0.0,4.18
2021-01-15 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.29,0.0,4.18
2021-01-15 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.34,0.16,4.18
2021-01-15 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.33,17.29,4.17
2021-01-15 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.35,44.35,4.17
2021-01-15 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.35,75.01,4.16
2021-01-15 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.33,78.65,4.16
2021-01-15 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.33,104.82,4.16
2021-01-15 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.25,130.9,4.15
2021-01-15 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.58,129.94,4.15
2021-01-15 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.5,74.75,4.15
2021-01-15 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.43,17.46,4.14
2021-01-16 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.28,0.0,4.14
2021-01-16 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.26,0.0,4.14
2021-01-16 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.25,0.0,4.13
2021-01-16 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.09,0.0,4.13
2021-01-16 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.99,0.0,4.12
2021-01-16 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.73,0.0,4.12
2021-01-16 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.54,0.0,4.12
2021-01-16 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.46,0.0,4.11
2021-01-16 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.21,0.0,4.11
2021-01-16 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.48,0.0,4.11
2021-01-16 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.94,0.0,4.1
2021-01-16 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.17,0.0,4.1
2021-01-16 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.26,0.0,4.1
2021-01-16 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.43,0.0,4.09
2021-01-16 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.58,0.36,4.09
2021-01-16 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.2,29.12,4.08
2021-01-16 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.36,91.87,4.08
2021-01-16 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.29,146.76,4.08
2021-01-16 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.19,197.32,4.07
2021-01-16 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.17,228.49,4.07
2021-01-16 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.06,163.89,4.07
2021-01-16 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.01,128.57,4.06
2021-01-16 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.47,61.93,4.06
2021-01-16 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.78,17.47,4.06
2021-01-17 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.98,0.0,4.05
2021-01-17 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.26,0.0,4.05
2021-01-17 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.63,0.0,4.04
2021-01-17 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.4,0.0,4.04
2021-01-17 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.87,0.0,4.04
2021-01-17 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.96,0.0,4.03
2021-01-17 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.32,0.0,4.03
2021-01-17 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.66,0.0,4.03
2021-01-17 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.92,0.0,4.02
2021-01-17 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.39,0.0,4.02
2021-01-17 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.24,0.0,4.02
2021-01-17 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.09,0.0,4.01
2021-01-17 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.15,0.0,4.01
2021-01-17 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.21,0.0,4.01
2021-01-17 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.49,0.58,4.0
2021-01-17 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.27,52.77,4.0
2021-01-17 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.78,174.69,4.0
2021-01-17 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.16,263.28,3.99
2021-01-17 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.69,353.23,3.99
2021-01-17 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.51,399.2,3.99
2021-01-17 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.21,350.22,3.98
2021-01-17 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.1,249.78,3.98
2021-01-17 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.37,113.82,3.98
2021-01-17 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.16,24.33,3.97
2021-01-18 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.17,0.0,3.97
2021-01-18 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.26,0.0,3.96
2021-01-18 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.39,0.0,3.96
2021-01-18 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.55,0.0,3.96
2021-01-18 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.55,0.0,3.95
2021-01-18 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.68,0.0,3.95
2021-01-18 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.73,0.0,3.95
2021-01-18 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.67,0.0,3.94
2021-01-18 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.8,0.0,3.94
2021-01-18 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.79,0.0,3.94
2021-01-18 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.09,0.0,3.93
2021-01-18 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.99,0.0,3.93
2021-01-18 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.07,0.0,3.93
2021-01-18 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.17,0.0,3.92
2021-01-18 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.63,0.76,3.92
2021-01-18 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.84,56.81,3.92
2021-01-18 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.93,156.75,3.91
2021-01-18 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.78,264.8,3.91
2021-01-18 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.41,327.08,3.91
2021-01-18 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.99,375.66,3.9
2021-01-18 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.09,366.27,3.9
2021-01-18 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.91,287.45,3.9
2021-01-18 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.23,161.4,3.89
2021-01-18 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.75,41.78,3.89
2021-01-19 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.76,0.0,3.89
2021-01-19 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.61,0.0,3.88
2021-01-19 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.53,0.0,3.88
2021-01-19 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.2,0.0,3.88
2021-01-19 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.35,0.0,3.87
2021-01-19 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.21,0.0,3.87
2021-01-19 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.65,0.0,3.87
2021-01-19 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.44,0.0,3.86
2021-01-19 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.34,0.0,3.86
2021-01-19 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.47,0.0,3.86
2021-01-19 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.22,0.0,3.85
2021-01-19 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.28,0.0,3.85
2021-01-19 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.52,0.0,3.85
2021-01-19 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.71,0.0,3.84
2021-01-19 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.84,0.76,3.84
2021-01-19 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.07,45.39,3.84
2021-01-19 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.9,119.88,3.83
2021-01-19 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.75,190.14,3.83
2021-01-19 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.62,237.51,3.83
2021-01-19 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.38,269.31,3.82
2021-01-19 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.37,305.18,3.82
2021-01-19 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.43,236.35,3.81
2021-01-19 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.58,161.1,3.81
2021-01-19 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-11.34,40.85,3.81
2021-01-20 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.0,0.0,3.8
2021-01-20 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.76,0.0,3.8
2021-01-20 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.42,0.0,3.8
2021-01-20 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-15.2,0.0,3.79
2021-01-20 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-16.41,0.0,3.79
2021-01-20 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.63,0.0,3.79
2021-01-20 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-18.22,0.0,3.78
2021-01-20 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-18.14,0.0,3.78
2021-01-20 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.96,0.0,3.78
2021-01-20 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.97,0.0,3.77
2021-01-20 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-15.37,0.0,3.77
2021-01-20 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.93,0.0,3.77
2021-01-20 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.41,0.0,3.77
2021-01-20 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.6,0.0,3.76
2021-01-20 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-11.97,1.07,3.76
2021-01-20 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.24,60.24,3.76
2021-01-20 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.32,128.39,3.75
2021-01-20 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.15,205.94,3.75
2021-01-20 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.39,301.11,3.75
2021-01-20 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.37,290.04,3.74
2021-01-20 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.32,251.67,3.74
2021-01-20 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.77,222.29,3.74
2021-01-20 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.92,146.68,3.73
2021-01-20 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.03,44.54,3.73
2021-01-21 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.12,0.0,3.73
2021-01-21 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.29,0.0,3.72
2021-01-21 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.86,0.0,3.72
2021-01-21 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.22,0.0,3.72
2021-01-21 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.85,0.0,3.71
2021-01-21 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.31,0.0,3.71
2021-01-21 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.7,0.0,3.71
2021-01-21 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.58,0.0,3.7
2021-01-21 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.08,0.0,3.7
2021-01-21 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.85,0.0,3.7
2021-01-21 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.17,0.0,3.69
2021-01-21 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.15,0.0,3.69
2021-01-21 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.14,0.0,3.69
2021-01-21 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.98,0.0,3.68
2021-01-21 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.31,1.46,3.68
2021-01-21 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.64,80.15,3.68
2021-01-21 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.08,225.71,3.67
2021-01-21 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.32,314.58,3.67
2021-01-21 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.56,375.22,3.67
2021-01-21 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.21,314.81,3.66
2021-01-21 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.11,320.0,3.66
2021-01-21 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.74,291.01,3.66
2021-01-21 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.06,155.59,3.65
2021-01-21 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.59,47.45,3.65
2021-01-22 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.43,0.0,3.65
2021-01-22 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-9.21,0.0,3.64
2021-01-22 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.17,0.0,3.64
2021-01-22 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.6,0.0,3.64
2021-01-22 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.63,0.0,3.63
2021-01-22 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.47,0.0,3.63
2021-01-22 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.21,0.0,3.63
2021-01-22 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.59,0.0,3.62
2021-01-22 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-15.37,0.0,3.62
2021-01-22 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-16.82,0.0,3.62
2021-01-22 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.51,0.0,3.62
2021-01-22 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.68,0.0,3.61
2021-01-22 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-17.97,0.0,3.61
2021-01-22 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-18.07,0.0,3.6
2021-01-22 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-18.29,1.78,3.6
2021-01-22 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-16.44,86.57,3.6
2021-01-22 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-15.23,234.4,3.59
2021-01-22 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.85,359.93,3.59
2021-01-22 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.84,439.34,3.59
2021-01-22 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.12,463.15,3.59
2021-01-22 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-11.15,429.35,3.58
2021-01-22 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.35,341.45,3.58
2021-01-22 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.78,209.81,3.58
2021-01-22 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-10.89,63.31,3.57
2021-01-23 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.07,0.06,3.57
2021-01-23 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.19,0.0,3.57
2021-01-23 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.31,0.0,3.56
2021-01-23 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-12.82,0.0,3.56
2021-01-23 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.24,0.0,3.56
2021-01-23 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.71,0.0,3.55
2021-01-23 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-13.77,0.0,3.55
2021-01-23 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.23,0.0,3.55
2021-01-23 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.43,0.0,3.54
2021-01-23 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-14.15,0.0,3.54
