,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),relative_humidity (0-1),wind_speed (m/s)
2019-10-20 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,8.54,0.0,271.37,0.68,1.26
2019-10-20 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,7.92,0.0,269.93,0.72,1.3
2019-10-20 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,7.53,0.0,268.28,0.77,1.44
2019-10-20 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,6.8,0.0,268.04,0.83,1.91
2019-10-20 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,5.9,0.0,267.75,0.84,1.71
2019-10-20 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,5.6,0.0,275.37,0.87,1.77
2019-10-20 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,5.57,0.0,279.66,0.85,2.01
2019-10-20 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,5.3,0.0,275.55,0.84,1.71
2019-10-20 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,4.56,0.0,264.68,0.86,1.57
2019-10-20 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,4.37,0.0,260.56,0.86,1.66
2019-10-20 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,4.26,0.0,260.41,0.86,1.85
2019-10-20 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,4.01,0.0,261.54,0.88,1.6
2019-10-20 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,5.25,43.96,266.48,0.87,1.77
2019-10-20 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,7.23,193.81,271.31,0.85,1.47
2019-10-20 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.73,309.58,283.53,0.82,0.77
2019-10-20 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.27,401.86,299.97,0.67,0.8
2019-10-20 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.57,501.39,299.48,0.62,1.22
2019-10-20 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.79,504.48,310.56,0.57,1.26
2019-10-20 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.27,438.42,315.79,0.58,1.43
2019-10-20 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.16,304.23,324.61,0.57,1.17
2019-10-20 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.6,216.39,330.94,0.62,1.1
2019-10-20 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.87,79.88,338.11,0.71,1.71
2019-10-20 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.92,12.54,342.34,0.8,1.72
2019-10-20 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.48,0.0,343.18,0.82,2.13
2019-10-21 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.06,0.0,344.25,0.84,1.85
2019-10-21 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.85,0.0,347.45,0.85,1.28
2019-10-21 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.74,0.0,352.63,0.86,1.5
2019-10-21 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.68,0.0,355.61,0.86,1.77
2019-10-21 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.65,0.0,353.91,0.86,2.04
2019-10-21 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.62,0.0,352.82,0.87,2.08
2019-10-21 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.56,0.0,346.24,0.88,2.22
2019-10-21 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.79,0.0,356.17,0.88,2.39
2019-10-21 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.41,0.0,341.81,0.9,2.53
2019-10-21 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.93,0.0,329.6,0.91,2.92
2019-10-21 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.11,0.0,308.94,0.9,2.84
2019-10-21 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.92,0.0,294.37,0.9,3.13
2019-10-21 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.04,39.68,289.88,0.89,3.46
2019-10-21 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.89,187.23,287.73,0.86,3.82
2019-10-21 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.06,344.09,291.86,0.75,4.18
2019-10-21 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.76,473.47,297.15,0.63,4.09
2019-10-21 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.3,562.03,293.74,0.63,4.16
2019-10-21 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.95,596.19,297.48,0.58,4.09
2019-10-21 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.04,575.25,292.65,0.59,4.05
2019-10-21 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.93,490.16,290.58,0.6,4.01
2019-10-21 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.67,355.19,289.64,0.61,3.71
2019-10-21 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.03,190.65,287.31,0.64,3.28
2019-10-21 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.4,38.32,283.87,0.82,1.79
2019-10-21 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,11.16,0.0,280.54,0.84,2.38
2019-10-22 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.28,0.0,278.81,0.86,2.86
2019-10-22 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.07,0.0,277.13,0.86,2.48
2019-10-22 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.44,0.0,276.44,0.88,2.81
2019-10-22 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.13,0.0,275.44,0.89,2.57
2019-10-22 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.2,0.0,275.22,0.88,3.28
2019-10-22 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,8.93,0.0,275.04,0.89,2.63
2019-10-22 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,8.88,0.0,281.4,0.89,2.83
2019-10-22 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,8.74,0.0,299.74,0.89,2.98
2019-10-22 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,8.95,0.0,295.72,0.88,2.96
2019-10-22 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.17,0.0,299.09,0.88,3.24
2019-10-22 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.39,0.0,304.06,0.89,3.23
2019-10-22 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,9.63,0.0,314.0,0.89,3.04
2019-10-22 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.18,21.1,322.0,0.87,3.0
2019-10-22 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,10.81,87.84,319.75,0.86,2.69
2019-10-22 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.3,207.85,322.58,0.77,4.01
2019-10-22 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.82,348.61,314.66,0.71,4.66
2019-10-22 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.58,466.17,325.79,0.69,3.96
2019-10-22 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.8,384.7,343.88,0.69,3.65
2019-10-22 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.97,125.74,370.46,0.75,3.66
2019-10-22 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.79,93.06,368.42,0.77,3.99
2019-10-22 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.58,51.61,371.2,0.79,4.33
2019-10-22 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.27,36.42,371.25,0.81,4.37
2019-10-22 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,12.91,4.23,371.07,0.89,4.36
2019-10-22 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.06,0.0,371.49,0.89,4.42
2019-10-23 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.13,0.0,372.55,0.89,4.81
2019-10-23 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.31,0.0,374.27,0.9,4.73
2019-10-23 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.34,0.0,375.81,0.93,4.42
2019-10-23 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.5,0.0,377.03,0.93,3.18
2019-10-23 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.55,0.0,378.03,0.94,2.23
2019-10-23 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,13.86,0.0,380.35,0.96,2.67
2019-10-23 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,14.19,0.0,383.7,0.96,2.46
