,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),,
10/7/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,20.9,29.53,,
10/7/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,21.26,120.35,,
10/7/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,21.93,273.64,,
10/7/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,23.11,385.8,,
10/7/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,23.81,435.89,,
10/7/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,24.49,412.06,,
10/7/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,24.78,433.56,,
10/7/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,24.59,389.68,,
10/7/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,24.18,221.83,,
10/7/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,23.88,113.71,,
10/7/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,22.26,52.91,,
10/7/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,21.81,3.32,,
10/8/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,20.6,0,,
10/8/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,20.05,0,,
10/8/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,18.86,0,,
10/8/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,17.41,0,,
10/8/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,16.9,0,,
10/8/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,16.35,0,,
10/8/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,16.01,0,,
10/8/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,15.88,0,,
10/8/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,15.6,0,,
10/8/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,15.26,0,,
10/8/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,14.98,0,,
10/8/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,15.04,0,,
10/8/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,15.07,5.41,,
10/8/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,15.36,26.83,,
10/8/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,15.71,103.42,,
10/8/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,16.37,160.11,,
10/8/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,16.5,152.36,,
10/8/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,16.83,185.43,,
10/8/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,16.66,272.66,,
10/8/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,17.24,303.59,,
10/8/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,17.58,227.62,,
10/8/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,17.83,145.19,,
10/8/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,17.05,75.74,,
10/8/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,16.42,5.4,,
10/9/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,15.95,0,,
10/9/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,15.93,0,,
10/9/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,15.64,0,,
10/9/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,15.33,0,,
10/9/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,15.28,0,,
10/9/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,15.36,0,,
10/9/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,15.31,0,,
10/9/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,15.07,0,,
10/9/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,14.94,0,,
10/9/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,14.76,0,,
10/9/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,14.39,0,,
10/9/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,14.26,0,,
10/9/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,14.24,33.48,,
10/9/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,14.25,120.89,,
10/9/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,13.48,140.7,,
10/9/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,13.45,237.45,,
10/9/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,13.5,331.21,,
10/9/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,13.25,219.43,,
10/9/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,13.1,141.26,,
10/9/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,12.84,178.29,,
10/9/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,12.78,64.05,,
10/9/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,12.74,42,,
10/9/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,12.79,16.91,,
10/9/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,12.59,0.95,,
10/10/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,12.43,0,,
10/10/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,12.36,0,,
10/10/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,12.34,0,,
10/10/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,12.12,0,,
10/10/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,12.06,0,,
10/10/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,11.95,0,,
10/10/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,11.97,0,,
10/10/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,12.06,0,,
10/10/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,12.16,0,,
10/10/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,12.02,0,,
10/10/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,12.9,0,,
10/10/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,13.07,0,,
10/10/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,13.41,38.21,,
10/10/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,14.28,167.68,,
10/10/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,15.42,335.66,,
10/10/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,16.77,485.77,,
10/10/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,18,611.84,,
10/10/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,19.09,650.48,,
10/10/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,19.51,638.27,,
10/10/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,19.32,569.06,,
10/10/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,19.61,386.46,,
10/10/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,19.34,231.08,,
10/10/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,18.66,65.1,,
10/10/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,17.6,2.47,,
10/11/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,16.72,0,,
10/11/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,16.25,0,,
10/11/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,15.58,0,,
10/11/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,15.06,0,,
10/11/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,15,0,,
10/11/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,14.85,0,,
10/11/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,14.56,0,,
10/11/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,14.42,0,,
10/11/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,13.96,0,,
10/11/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,13.21,0,,
10/11/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,12.88,0,,
10/11/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,12.8,0,,
10/11/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,13.03,41.52,,
10/11/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,13.7,178.65,,
10/11/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,14.61,287.35,,
10/11/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,15.96,387.98,,
10/11/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,16.59,519.56,,
10/11/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,16.72,337.92,,
10/11/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,16.71,241.17,,
10/11/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,16.79,192.47,,
10/11/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,16.94,94.73,,
10/11/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,16.76,47.65,,
10/11/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,16.33,17.39,,
10/11/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,15.63,0.89,,
10/12/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,15.28,0,,
10/12/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,15.07,0,,
10/12/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,14.87,0,,
10/12/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,14.28,0,,
10/12/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,14.17,0,,
10/12/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,13.77,0,,
10/12/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,13.62,0,,
10/12/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,13.54,0,,
10/12/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,13.56,0,,
