datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
2/3/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,0.51,-10.67,6.54,98856.66
2/3/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,1.09,-11.05,6.5,98711.41
2/3/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,1.57,-11.3,6.34,98563.3
2/3/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,1.08,-11.32,5.9,98428.8
2/3/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,1.38,-11.52,6.65,98354.23
2/4/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,1.26,-11.75,7.17,98302.25
2/4/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,1.29,-11.93,7.6,98230.66
2/4/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,1.27,-11.89,7.86,98167.09
2/4/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,1.29,-11.82,7.87,98163.38
2/4/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,1.58,-10.89,7.98,98181.22
2/4/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,1.32,-8.51,7.32,98188.24
2/4/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,0.85,-4.84,6.47,98147.59
2/4/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,1,-3.76,5.8,98083.09
2/4/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,1.54,-2.54,5.67,98011.46
2/4/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,1.57,-2.14,5.65,97957.49
2/4/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,0.71,-1.03,5.16,97929.57
2/4/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,0.64,-0.44,4.99,97915.4
2/4/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,0.4,-0.28,4.73,97881.42
2/4/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,0.39,-0.17,4.58,97930.45
2/4/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,0.52,0.03,4.46,97931.2
2/4/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,0.63,-0.39,4.7,97911.26
2/4/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,1.45,-0.52,5.11,97900.06
2/4/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,1.36,-0.69,4.7,97880.11
2/4/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,0.85,-0.23,4.96,97899.91
2/4/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-0.47,-1.77,4.82,97889.85
2/4/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-2.53,-4.51,5.43,97941.39
2/4/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-4.22,-6.47,6.37,98081.58
2/4/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-5.93,-8.09,6.45,98280.19
2/4/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-6.83,-9.01,6.13,98509.45
2/5/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-7.21,-9.68,5.97,98656.46
2/5/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-7.36,-10,5.89,98794.79
2/5/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-8.06,-10.81,5.8,98906.06
2/5/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-9.07,-12.27,4.71,99013.79
2/5/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-9.08,-12.26,3.48,99107.37
2/5/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-9.88,-12.56,2.66,99164.26
2/5/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-10.42,-12.82,2.63,99209.53
2/5/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-12.17,-14.06,2.9,99232.26
2/5/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-12.1,-13.86,3.17,99246.84
2/5/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-13.01,-14.45,3.76,99322.03
2/5/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-12.08,-14.69,4.51,99359.09
2/5/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-12.57,-15.44,3.95,99377.71
2/5/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-13.19,-16.22,3.78,99420.3
2/5/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-13.59,-17.15,3.99,99582.7
2/5/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-13.35,-17.91,3.59,99608.41
2/5/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-12.38,-18.18,3.01,99577.41
2/5/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-11.51,-18.25,3.5,99609.21
2/5/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-9.69,-17.55,3.59,99579.27
2/5/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-8.93,-17.45,3.75,99440.73
2/5/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-8.35,-17.36,3.82,99397.16
2/5/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-7.89,-17.08,4.21,99342.05
2/5/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-7.43,-17.07,3.62,99188.42
2/5/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-7.89,-16.2,2.75,99230.91
2/5/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-7.55,-15.46,3,99306.32
2/6/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-7.49,-14.31,2.41,99274.62
2/6/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-7.59,-13.01,1.42,99251.59
2/6/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-7.68,-11.88,0.82,99215.16
2/6/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-7.97,-10.49,0.47,99205.89
2/6/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-8.28,-10.02,0.65,99192.15
2/6/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-8.52,-9.62,0.83,99218.77
2/6/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-8.52,-9.53,1.01,99233.94
2/6/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-8.49,-9.53,1.52,99239.37
2/6/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-9.64,-10.6,1.94,99288.38
2/6/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-9.67,-10.78,2,99313.23
2/6/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-10.48,-11.64,2.5,99430.92
2/6/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-10.69,-12.18,2.19,99499.34
2/6/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-12.4,-13.91,1.91,99596.34
2/6/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-14.07,-15.53,2.68,99711.17
2/6/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-14.05,-15.29,2.55,99881.07
2/6/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-11.74,-13.55,1.79,99910.93
2/6/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-10.2,-12.1,1.77,99991.28
2/6/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-8.74,-11.15,1.9,100041.27
2/6/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-8.09,-11.05,1.7,99996.77
2/6/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-7.42,-10.97,1.48,99934.8
2/6/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-7.16,-11.53,1.15,99917.41
2/6/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-7.2,-10.91,0.72,99918.04
2/6/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-7.82,-10.69,1.1,99912.09
2/6/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-8.53,-11.16,1.4,99905.39
2/7/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-8.13,-10.38,1.54,99939.2
2/7/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-8.42,-10.33,1.47,99907.45
2/7/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-8.21,-9.99,2.03,99777.45
2/7/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-8.16,-9.93,2.02,99778.34
2/7/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-7.81,-9.84,3.17,99651.86
2/7/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-7.81,-9.48,2.41,99644.44
2/7/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-8.05,-9.56,2.87,99572.63
2/7/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-7.92,-9.67,3.3,99469.12
2/7/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-7.89,-9.58,3.24,99396.04
2/7/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-7.86,-9.37,3.79,99348.05
2/7/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-8.39,-9.98,3.81,99260.2
2/7/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-8.2,-9.71,3.45,99220.16
2/7/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-8.13,-9.55,2.71,99170.87
2/7/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-8.01,-9.34,2.79,99299
2/7/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-7.54,-9.09,3.26,99322.05
2/7/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-7.63,-9.54,3.36,99328.38
2/7/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-7.29,-9.41,2.87,99361.77
2/7/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-6.55,-8.85,3.02,99365.49
2/7/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-6.34,-8.88,3.52,99375.45
2/7/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-6.28,-8.92,4.02,99410.23
2/7/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-6.28,-8.97,4.28,99430.4
2/7/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-5.96,-8.82,4.23,99509.11
2/7/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-6.08,-9.03,3.78,99529.76
2/7/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-6.69,-9.23,3.57,99620.02
2/8/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-6.56,-8.96,4.68,99742.78
2/8/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-6.7,-8.99,5.11,99837.52
2/8/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-7.19,-9.43,4.72,99863.56
2/8/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-8.68,-10.49,4.47,99917.2
2/8/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-9.63,-11.39,4.32,99965.87
2/8/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-10.11,-11.86,3.98,99985.71
2/8/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-10.5,-12.25,3.76,100008.47
2/8/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-10.18,-12.05,3.31,99993.48
2/8/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-11.42,-13.15,2.88,99948.87
2/8/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-12.12,-13.78,2.63,99941.83
2/8/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-11.17,-13.91,3.82,99980.66
2/8/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-10.88,-13.61,3.28,100006.74
2/8/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-10.73,-13.64,3.41,100080.08
2/8/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-10.52,-13.96,3.05,100080.93
2/8/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-10.29,-13.84,3.62,100092.22
2/8/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-9.37,-13.91,4.05,100093.7
2/8/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-8.84,-14.44,4.54,100111.4
2/8/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-7.88,-13.91,5.18,100141.27
2/8/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-7.07,-14.07,5.17,100075.77
2/8/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-6.64,-13.87,5.02,99993.51
2/8/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-6.14,-13.44,5.02,99919.89
2/8/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-5.85,-12.96,4.37,99907.67
2/8/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-5.91,-12.58,3.53,99937.69
2/8/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-6.22,-12.44,1.98,99971.71
2/9/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-6.11,-12.13,2.06,99970.75
2/9/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-5.15,-11.45,0.49,99950.27
2/9/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-6.47,-11.74,1.09,99892.48
2/9/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-6.35,-11.35,1.44,99886.38
2/9/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-6.32,-10.78,1.87,99866.78
2/9/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-5.76,-9.91,1.94,99811.77
2/9/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-5.5,-8.51,2.41,99758.62
2/9/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-5.19,-7.8,3.07,99680.62
2/9/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-4.74,-7.07,3.32,99591.73
2/9/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-4.55,-6.5,3.32,99511.92
2/9/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-3.44,-4.92,3.55,99397.58
2/9/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-3.24,-4.74,4.07,99281.83
2/9/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-2.92,-4.69,3.83,99244.48
2/9/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-2.36,-4.68,3.68,99198.16
2/9/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-1.33,-4.33,4.2,99143.55
2/9/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,0.42,-3.48,4.55,99096.28
2/9/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,1.04,-2.7,4.6,99073.62
2/9/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,2.23,-1.53,4.38,99030.61
2/9/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,2.04,-1.06,3.61,98936.84
2/9/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,2.15,-0.94,3.51,98865.58
2/9/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,2.36,-0.35,3.23,98809.94
2/9/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,2.17,-0.53,3.1,98838.57
2/9/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,1.71,-0.95,2.31,98902.48
2/9/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,1.12,-0.84,1.95,98944.05
2/10/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,0.45,-1.01,2.16,98975.5
2/10/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,0.28,-1.09,2.43,99019.91
2/10/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-0.21,-1.36,2.37,99021.36
2/10/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-0.54,-1.95,2.17,99059.45
2/10/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-0.68,-2.21,1.92,99070.3
2/10/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-1.12,-2.91,2.12,99054.8
2/10/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-1.7,-3.4,2.55,99046.72
2/10/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-2.15,-4.36,2.86,99057.8
2/10/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-2.96,-5.16,2.9,99034.29
2/10/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-3.43,-5.95,3.11,99005.96
2/10/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-3.35,-5.29,3.46,98977.19
2/10/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-3.6,-5.52,3.65,98985.32
2/10/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-4.1,-6.11,4.01,99043.6
2/10/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-4.4,-6.61,3.76,99038.09
2/10/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-4.35,-6.64,3.62,98976.63
2/10/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-4.2,-6.43,3.2,98961.62
2/10/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-4.34,-6.42,3.25,99045.62
2/10/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-4.4,-6.55,3.6,99010.38
2/10/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-4.39,-6.58,3.68,98897.01
2/10/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-4.1,-6.58,3.91,98869.97
2/10/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-3.96,-6.51,4.15,98824.01
2/10/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-4.13,-6.48,4.21,98876.09
2/10/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-4.47,-7.24,4.02,98908.32
2/10/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-4.39,-7.32,3.66,98975.29
2/11/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-4.45,-7.21,3.75,98993.12
2/11/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-4.42,-7.15,4.08,98966.77
2/11/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-4.5,-7.23,4.4,98883.91
2/11/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-4.8,-7.28,4.25,98822.05
2/11/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-5.06,-7.32,4.35,98820.73
2/11/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-5.04,-7.11,3.93,98775.53
2/11/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-4.86,-6.76,4.23,98680.05
2/11/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-4.74,-6.39,4.86,98523.62
2/11/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-4.82,-6.15,4.98,98379.98
2/11/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-4.71,-5.88,4.57,98211.69
2/11/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-4.54,-5.54,4.03,98112.55
2/11/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-4.54,-5.48,2.66,98162.96
2/11/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-4.65,-5.69,3.84,98149.4
2/11/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-4.55,-5.81,3.69,98074.3
2/11/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-4.12,-5.3,2.29,98070.79
2/11/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-3.13,-4.28,0.24,98036.24
2/11/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-2.83,-3.79,2.48,98072.23
2/11/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-2.8,-4.06,4.4,98116.31
2/11/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-3,-4.9,4.74,98143.33
2/11/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-3.04,-5.04,4.98,98193.47
2/11/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-2.66,-5.02,5.76,98293.91
2/11/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-2.33,-5.15,5.86,98471.02
2/11/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-2.74,-5.94,4.67,98733.25
2/11/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-2.78,-5.68,3.39,98846.25
2/12/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-2.98,-5.52,3.15,98951.06
2/12/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-3.38,-5.48,4.21,99088.04
2/12/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-3.92,-6.15,4.81,99195.89
2/12/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-4.99,-7.41,4.54,99316.98
2/12/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-5.4,-8.03,4.27,99455.18
2/12/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-6.09,-9.16,3.65,99604.16
2/12/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-7.02,-10.07,3.49,99738.39
2/12/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-7.99,-10.74,3.42,99828.77
2/12/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-9.32,-11.95,3,99928.79
2/12/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-10.38,-12.59,2.69,100040.45
2/12/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-12.74,-14.37,2.57,100134.86
2/12/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-12.94,-14.59,2.42,100236.14
2/12/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-12.94,-14.67,2.5,100343.22
2/12/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-13.06,-14.81,2.61,100455.18
2/12/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-10.29,-12.55,2.13,100564.38
2/12/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-6.55,-10.08,2.37,100655.27
2/12/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-4.46,-8.71,2.55,100706.69
2/12/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-2.84,-8.05,2.8,100798.31
2/12/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-2.32,-8.45,2.34,100828.56
2/12/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-1.83,-8.4,2.15,100774.76
2/12/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-1.38,-8.64,2.07,100831.83
2/12/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-1.29,-8.72,2.22,100815.02
2/12/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-2.64,-9.88,2.04,100868.57
2/12/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-4.05,-10.47,2.3,100947.34
2/13/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-4.69,-10.54,2.36,100980.53
2/13/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-4.67,-10.23,2.38,100974.45
2/13/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-5.51,-10.22,2.47,101041.98
2/13/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-6.51,-10.41,2.56,101083.84
2/13/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-6.91,-10.64,2.56,101108.1
2/13/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-7.82,-11.33,2.42,101045.55
2/13/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-9.16,-12.26,2.63,101020.14
2/13/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-9.96,-13.09,2.7,100981.49
2/13/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-9.46,-12.73,2.78,100950.04
2/13/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-9.84,-13.1,2.9,100918.28
2/13/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-9.66,-12.95,3.33,100891.15
2/13/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-9.62,-12.63,3.63,100885.61
2/13/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-9.59,-12.16,3.67,100833.98
2/13/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-9.45,-11.85,3.68,100825.59
2/13/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-7.69,-10.88,3.78,100801.71
2/13/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-4.57,-10.12,3.13,100796.61
2/13/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-2.99,-10.54,3.56,100686.58
2/13/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-0.55,-10.27,3.8,100503.46
2/13/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,0.96,-10.33,3.91,100355.91
2/13/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,2.3,-9.99,3.35,100227.09
2/13/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,3.29,-8.85,3.13,100105.95
2/13/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,4.13,-7.47,2.73,100038.62
2/13/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,2.9,-6.42,1.78,99897.45
2/13/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,2.62,-5.11,2.02,99866.15
2/14/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,1.84,-4.26,2.5,99809.82
2/14/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,1.47,-3.66,1.98,99755.46
2/14/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,1.22,-3.53,2.32,99742.4
2/14/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,0.71,-3.11,3,99662.71
2/14/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,0.01,-3.36,3.43,99649.07
2/14/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-0.37,-3.2,3.96,99572.02
2/14/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-0.49,-2.87,4.84,99520.09
2/14/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-0.14,-2.44,5.08,99486.66
2/14/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,0.33,-1.92,4.84,99438.09
2/14/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,0.74,-1.55,4.52,99370.7
2/14/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,1.05,-0.38,4.04,99331.86
2/14/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,0.27,-0.96,3.18,99344.51
2/14/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-0.21,-1.21,3.16,99319.19
2/14/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-0.02,-1.02,3.18,99341.45
2/14/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,1.86,0.41,3.44,99292.91
2/14/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,5.05,2.08,3.45,99244.01
2/14/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,6.44,2.18,4.29,99221.91
2/14/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,7.54,3.04,4.42,99144.36
2/14/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,7.74,3.66,3.71,99026.37
2/14/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,7.43,4.32,3.1,98868.32
2/14/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,6.74,4.63,2.92,98759.76
2/14/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,6.49,4.6,3.13,98692.31
2/14/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,6.77,5.93,2.39,98599.34
2/14/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,6.91,5.84,2.86,98565.98
