datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2)
2019-10-16 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.76,0.78,4.92,0.00,325.72
2019-10-16 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.86,0.79,4.16,0.00,319.07
2019-10-16 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.78,0.79,4.13,0.00,316.10
2019-10-16 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.68,0.78,3.70,0.00,324.80
2019-10-16 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.73,0.77,3.64,3.91,320.34
2019-10-16 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.01,0.76,3.92,68.89,301.52
2019-10-16 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.96,0.71,4.11,160.13,305.67
2019-10-16 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.19,0.69,3.79,215.22,324.91
2019-10-16 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.69,0.67,3.45,255.73,327.12
2019-10-16 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.98,0.65,3.11,329.82,326.33
2019-10-16 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.20,0.63,3.00,262.03,323.32
2019-10-16 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.17,0.62,2.70,245.93,328.85
2019-10-16 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.36,0.60,2.44,141.14,332.27
2019-10-16 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.46,0.69,2.30,98.31,325.18
2019-10-16 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.13,0.69,1.92,47.77,327.76
2019-10-17 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.86,0.70,2.02,2.48,329.58
2019-10-17 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.95,0.70,1.88,0.00,332.83
2019-10-17 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.77,0.70,1.62,0.00,334.59
2019-10-17 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.46,0.74,1.05,0.00,321.05
2019-10-17 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.20,0.76,1.05,0.00,324.08
2019-10-17 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,6.16,0.75,1.06,0.00,330.38
2019-10-17 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.70,0.79,1.09,0.00,315.82
2019-10-17 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,5.34,0.82,1.22,0.00,279.48
2019-10-17 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,4.61,0.85,1.28,0.00,262.14
2019-10-17 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,3.79,0.90,1.53,0.00,258.56
2019-10-17 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,2.30,0.90,1.24,0.00,255.01
2019-10-17 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,1.78,0.91,1.46,0.00,253.49
2019-10-17 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,1.31,0.92,1.26,0.00,247.96
2019-10-17 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,1.72,0.92,1.76,6.97,251.63
2019-10-17 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,3.63,0.88,2.00,116.44,248.38
2019-10-17 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.30,0.78,2.31,279.57,251.41
2019-10-17 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,9.06,0.69,2.58,425.70,255.66
2019-10-17 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.67,0.54,2.66,535.79,258.61
2019-10-17 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,11.43,0.54,2.73,591.08,262.29
2019-10-17 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,12.30,0.54,3.05,589.29,267.16
2019-10-17 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,12.92,0.52,3.29,532.26,268.27
2019-10-17 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,13.49,0.50,3.83,420.84,270.69
2019-10-17 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,12.51,0.59,3.53,269.75,272.51
2019-10-17 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,11.68,0.59,3.20,106.89,271.51
2019-10-18 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.12,0.59,3.67,4.91,269.69
2019-10-18 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,9.57,0.60,4.20,0.00,267.97
2019-10-18 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,9.11,0.62,4.67,0.00,266.86
2019-10-18 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.38,0.68,4.71,0.00,266.45
2019-10-18 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.15,0.68,4.65,0.00,266.65
2019-10-18 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.65,0.70,4.79,0.00,272.54
2019-10-18 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.61,0.69,4.92,0.00,282.42
2019-10-18 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.51,0.70,5.10,0.00,278.36
2019-10-18 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.23,0.72,5.32,0.00,282.66
2019-10-18 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.12,0.75,5.43,0.00,280.64
2019-10-18 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.35,0.75,5.43,0.00,286.00
2019-10-18 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.29,0.76,5.59,0.00,282.29
2019-10-18 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.27,0.76,5.75,0.00,281.19
2019-10-18 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,7.53,0.76,5.94,5.45,282.96
2019-10-18 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,8.30,0.75,6.25,84.34,284.89
2019-10-18 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,11.32,0.59,6.19,211.41,285.36
2019-10-18 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,12.68,0.59,6.75,341.16,290.41
2019-10-18 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.67,0.54,6.97,451.06,294.08
2019-10-18 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.17,0.53,7.01,514.50,293.90
2019-10-18 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.01,0.52,7.02,539.56,299.75
2019-10-18 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.74,0.49,6.70,493.82,303.15
2019-10-18 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.83,0.49,6.42,399.86,303.54
2019-10-18 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.92,0.51,6.91,256.69,304.02
2019-10-18 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.23,0.49,6.77,99.12,306.52
2019-10-19 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.78,0.49,7.10,3.90,306.67
2019-10-19 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.66,0.48,7.41,0.00,321.06
2019-10-19 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.42,0.50,7.42,0.00,332.89
2019-10-19 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.67,0.58,7.26,0.00,346.16
2019-10-19 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.25,0.60,7.09,0.00,341.99
2019-10-19 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.92,0.61,6.74,0.00,326.74
2019-10-19 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.75,0.63,6.00,0.00,320.32
2019-10-19 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.12,0.66,5.01,0.00,307.28
2019-10-19 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,13.18,0.72,3.98,0.00,309.10
2019-10-19 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,11.67,0.79,3.09,0.00,317.16
2019-10-19 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.80,0.85,2.61,0.00,312.64
2019-10-19 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.92,0.83,2.78,0.00,317.73
2019-10-19 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.84,0.80,2.98,0.00,325.07
2019-10-19 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.86,0.77,2.89,1.58,335.44
2019-10-19 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,10.65,0.77,2.63,22.25,339.57
2019-10-19 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,11.48,0.72,2.54,100.44,324.63
2019-10-19 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,12.61,0.65,2.76,260.19,312.60
2019-10-19 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.59,0.54,2.97,443.63,295.98
